Gene,p value Asian,mutation rates
ICMT,4.91443932977982e-08,0.333333333333333
IDH2,4.91443932977982e-08,0.333333333333333
IFIT2,4.91443932977982e-08,0.333333333333333
IFIT5,4.91443932977982e-08,0.333333333333333
IFNA7,4.91443932977982e-08,0.333333333333333
IFNL3,4.91443932977982e-08,0.333333333333333
IFT172,4.91443932977982e-08,0.333333333333333
IGBP1,4.91443932977982e-08,0.333333333333333
IGDCC3,4.91443932977982e-08,0.333333333333333
IGF1R,4.91443932977982e-08,0.333333333333333
IGFBP4,4.91443932977982e-08,0.333333333333333
IGFL3,4.91443932977982e-08,0.333333333333333
IGFN1,4.91443932977982e-08,0.333333333333333
IGHD,4.91443932977982e-08,0.333333333333333
IGHV3-15,4.91443932977982e-08,0.333333333333333
IGHV3-72,4.91443932977982e-08,0.333333333333333
IGLV3-19,4.91443932977982e-08,0.333333333333333
IGLV3-22,4.91443932977982e-08,0.333333333333333
IGSF1,4.91443932977982e-08,0.333333333333333
IGSF3,4.91443932977982e-08,0.333333333333333
IGSF5,4.91443932977982e-08,0.333333333333333
IKBKB,4.91443932977982e-08,0.333333333333333
IL12A,4.91443932977982e-08,0.333333333333333
IL12RB1,4.91443932977982e-08,0.333333333333333
IL13RA1,4.91443932977982e-08,0.333333333333333
IL16,4.91443932977982e-08,0.333333333333333
IL1A,4.91443932977982e-08,0.333333333333333
IL1RAP,4.91443932977982e-08,0.333333333333333
IL1RAPL2,4.91443932977982e-08,0.333333333333333
IL21,4.91443932977982e-08,0.333333333333333
IL2RA,4.91443932977982e-08,0.333333333333333
IL36B,4.91443932977982e-08,0.333333333333333
IL7,4.91443932977982e-08,0.333333333333333
IL7R,4.91443932977982e-08,0.333333333333333
ILKAP,4.91443932977982e-08,0.333333333333333
IMPACT,4.91443932977982e-08,0.333333333333333
IMPG2,4.91443932977982e-08,0.333333333333333
INA,4.91443932977982e-08,0.333333333333333
ING2,4.91443932977982e-08,0.333333333333333
INPP4B,4.91443932977982e-08,0.333333333333333
INSIG2,4.91443932977982e-08,0.333333333333333
INSR,4.91443932977982e-08,0.333333333333333
INTS10,4.91443932977982e-08,0.333333333333333
INTS4,4.91443932977982e-08,0.333333333333333
INTS8,4.91443932977982e-08,0.333333333333333
INTU,4.91443932977982e-08,0.333333333333333
IPCEF1,4.91443932977982e-08,0.333333333333333
IPMK,4.91443932977982e-08,0.333333333333333
IPO4,4.91443932977982e-08,0.333333333333333
IQGAP2,4.91443932977982e-08,0.333333333333333
IQUB,4.91443932977982e-08,0.333333333333333
IRF3,4.91443932977982e-08,0.333333333333333
IRF6,4.91443932977982e-08,0.333333333333333
ISCU,4.91443932977982e-08,0.333333333333333
ISG20,4.91443932977982e-08,0.333333333333333
ISG20L2,4.91443932977982e-08,0.333333333333333
ISM1,4.91443932977982e-08,0.333333333333333
ITCH,4.91443932977982e-08,0.333333333333333
ITGA11,4.91443932977982e-08,0.333333333333333
ITGA2,4.91443932977982e-08,0.333333333333333
ITGA2B,4.91443932977982e-08,0.333333333333333
ITGA8,4.91443932977982e-08,0.333333333333333
ITGAL,4.91443932977982e-08,0.333333333333333
ITGAM,4.91443932977982e-08,0.333333333333333
ITGAV,4.91443932977982e-08,0.333333333333333
ITGB8,4.91443932977982e-08,0.333333333333333
ITIH2,4.91443932977982e-08,0.333333333333333
ITIH5,4.91443932977982e-08,0.333333333333333
ITIH6,4.91443932977982e-08,0.333333333333333
ITK,4.91443932977982e-08,0.333333333333333
ITPR1,4.91443932977982e-08,0.333333333333333
ITPR2,4.91443932977982e-08,0.333333333333333
IZUMO1,4.91443932977982e-08,0.333333333333333
JAK2,4.91443932977982e-08,0.333333333333333
JAKMIP1,4.91443932977982e-08,0.333333333333333
JAKMIP2,4.91443932977982e-08,0.333333333333333
JAZF1,4.91443932977982e-08,0.333333333333333
JMJD1C,4.91443932977982e-08,0.333333333333333
JMJD7-PLA2G4B,4.91443932977982e-08,0.333333333333333
JMJD8,4.91443932977982e-08,0.333333333333333
JPH1,4.91443932977982e-08,0.333333333333333
JPH4,4.91443932977982e-08,0.333333333333333
JRKL,4.91443932977982e-08,0.333333333333333
KAL1,4.91443932977982e-08,0.333333333333333
KALRN,4.91443932977982e-08,0.333333333333333
KANK1,4.91443932977982e-08,0.333333333333333
KANK4,4.91443932977982e-08,0.333333333333333
KANSL1,4.91443932977982e-08,0.333333333333333
KAT2B,4.91443932977982e-08,0.333333333333333
KAT6A,4.91443932977982e-08,0.333333333333333
KBTBD3,4.91443932977982e-08,0.333333333333333
KBTBD6,4.91443932977982e-08,0.333333333333333
KCMF1,4.91443932977982e-08,0.333333333333333
KCNA1,4.91443932977982e-08,0.333333333333333
KCNA10,4.91443932977982e-08,0.333333333333333
KCNA5,4.91443932977982e-08,0.333333333333333
KCNB1,4.91443932977982e-08,0.333333333333333
KCNC2,4.91443932977982e-08,0.333333333333333
KCNG1,4.91443932977982e-08,0.333333333333333
KCNH6,4.91443932977982e-08,0.333333333333333
KCNIP4,4.91443932977982e-08,0.333333333333333
KCNJ6,4.91443932977982e-08,0.333333333333333
KCNK1,4.91443932977982e-08,0.333333333333333
KCNK10,4.91443932977982e-08,0.333333333333333
KCNK15,4.91443932977982e-08,0.333333333333333
KCNK6,4.91443932977982e-08,0.333333333333333
KCNK9,4.91443932977982e-08,0.333333333333333
KCNMA1,4.91443932977982e-08,0.333333333333333
KCNMB1,4.91443932977982e-08,0.333333333333333
KCNMB3,4.91443932977982e-08,0.333333333333333
KCNN3,4.91443932977982e-08,0.333333333333333
KCNQ5,4.91443932977982e-08,0.333333333333333
KCNT1,4.91443932977982e-08,0.333333333333333
KCNU1,4.91443932977982e-08,0.333333333333333
KCTD16,4.91443932977982e-08,0.333333333333333
KCTD19,4.91443932977982e-08,0.333333333333333
KCTD20,4.91443932977982e-08,0.333333333333333
KCTD3,4.91443932977982e-08,0.333333333333333
KCTD4,4.91443932977982e-08,0.333333333333333
KDM3B,4.91443932977982e-08,0.333333333333333
KDM4D,4.91443932977982e-08,0.333333333333333
KDM5B,4.91443932977982e-08,0.333333333333333
KDSR,4.91443932977982e-08,0.333333333333333
KEL,4.91443932977982e-08,0.333333333333333
KERA,4.91443932977982e-08,0.333333333333333
KHDRBS2,4.91443932977982e-08,0.333333333333333
KHK,4.91443932977982e-08,0.333333333333333
KIAA0020,4.91443932977982e-08,0.333333333333333
KIAA0101,4.91443932977982e-08,0.333333333333333
KIAA0196,4.91443932977982e-08,0.333333333333333
KIAA0232,4.91443932977982e-08,0.333333333333333
KIAA0319L,4.91443932977982e-08,0.333333333333333
KIAA1109,4.91443932977982e-08,0.333333333333333
KIAA1257,4.91443932977982e-08,0.333333333333333
KIAA1429,4.91443932977982e-08,0.333333333333333
KIAA1456,4.91443932977982e-08,0.333333333333333
KIAA1522,4.91443932977982e-08,0.333333333333333
KIAA1755,4.91443932977982e-08,0.333333333333333
KIAA1841,4.91443932977982e-08,0.333333333333333
KIAA2018,4.91443932977982e-08,0.333333333333333
KIAA2026,4.91443932977982e-08,0.333333333333333
KIF16B,4.91443932977982e-08,0.333333333333333
KIF19,4.91443932977982e-08,0.333333333333333
KIF20A,4.91443932977982e-08,0.333333333333333
KIF20B,4.91443932977982e-08,0.333333333333333
KIF23,4.91443932977982e-08,0.333333333333333
KIF27,4.91443932977982e-08,0.333333333333333
KIF3A,4.91443932977982e-08,0.333333333333333
KIF4A,4.91443932977982e-08,0.333333333333333
KIF4B,4.91443932977982e-08,0.333333333333333
KIF5B,4.91443932977982e-08,0.333333333333333
KIF5C,4.91443932977982e-08,0.333333333333333
KIR3DL2,4.91443932977982e-08,0.333333333333333
KIRREL,4.91443932977982e-08,0.333333333333333
KIT,4.91443932977982e-08,0.333333333333333
KITLG,4.91443932977982e-08,0.333333333333333
KLC1,4.91443932977982e-08,0.333333333333333
KLC3,4.91443932977982e-08,0.333333333333333
KLHDC2,4.91443932977982e-08,0.333333333333333
KLHL14,4.91443932977982e-08,0.333333333333333
KLHL15,4.91443932977982e-08,0.333333333333333
KLHL2,4.91443932977982e-08,0.333333333333333
KLHL20,4.91443932977982e-08,0.333333333333333
KLHL23,4.91443932977982e-08,0.333333333333333
KLHL24,4.91443932977982e-08,0.333333333333333
KLHL30,4.91443932977982e-08,0.333333333333333
KLHL38,4.91443932977982e-08,0.333333333333333
KLHL41,4.91443932977982e-08,0.333333333333333
KLHL9,4.91443932977982e-08,0.333333333333333
KLRC3,4.91443932977982e-08,0.333333333333333
KMT2E,4.91443932977982e-08,0.333333333333333
KNG1,4.91443932977982e-08,0.333333333333333
KNTC1,4.91443932977982e-08,0.333333333333333
KPNA4,4.91443932977982e-08,0.333333333333333
KRBOX4,4.91443932977982e-08,0.333333333333333
KRT37,4.91443932977982e-08,0.333333333333333
KRTAP1-1,4.91443932977982e-08,0.333333333333333
KRTAP19-3,4.91443932977982e-08,0.333333333333333
KRTAP21-2,4.91443932977982e-08,0.333333333333333
KRTAP5-2,4.91443932977982e-08,0.333333333333333
KRTAP6-2,4.91443932977982e-08,0.333333333333333
KTN1,4.91443932977982e-08,0.333333333333333
KYNU,4.91443932977982e-08,0.333333333333333
L1TD1,4.91443932977982e-08,0.333333333333333
L3MBTL3,4.91443932977982e-08,0.333333333333333
LACRT,4.91443932977982e-08,0.333333333333333
LAG3,4.91443932977982e-08,0.333333333333333
LAMA2,4.91443932977982e-08,0.333333333333333
LAMA3,4.91443932977982e-08,0.333333333333333
LAMA4,4.91443932977982e-08,0.333333333333333
LAMB1,4.91443932977982e-08,0.333333333333333
LAMB2,4.91443932977982e-08,0.333333333333333
LAMB3,4.91443932977982e-08,0.333333333333333
LAMB4,4.91443932977982e-08,0.333333333333333
LAMC3,4.91443932977982e-08,0.333333333333333
LAMP2,4.91443932977982e-08,0.333333333333333
LAPTM4A,4.91443932977982e-08,0.333333333333333
LAPTM4B,4.91443932977982e-08,0.333333333333333
LARP1,4.91443932977982e-08,0.333333333333333
LARP1B,4.91443932977982e-08,0.333333333333333
LAS1L,4.91443932977982e-08,0.333333333333333
LATS1,4.91443932977982e-08,0.333333333333333
LCE1B,4.91443932977982e-08,0.333333333333333
LCN9,4.91443932977982e-08,0.333333333333333
LETMD1,4.91443932977982e-08,0.333333333333333
LGALSL,4.91443932977982e-08,0.333333333333333
LGSN,4.91443932977982e-08,0.333333333333333
LHCGR,4.91443932977982e-08,0.333333333333333
LHFPL1,4.91443932977982e-08,0.333333333333333
LIG1,4.91443932977982e-08,0.333333333333333
LIMA1,4.91443932977982e-08,0.333333333333333
LIMCH1,4.91443932977982e-08,0.333333333333333
LINS,4.91443932977982e-08,0.333333333333333
LIPE,4.91443932977982e-08,0.333333333333333
LIPI,4.91443932977982e-08,0.333333333333333
LIPJ,4.91443932977982e-08,0.333333333333333
LLNLR-249E10.1,4.91443932977982e-08,0.333333333333333
LMAN2L,4.91443932977982e-08,0.333333333333333
LMBRD1,4.91443932977982e-08,0.333333333333333
LMNB1,4.91443932977982e-08,0.333333333333333
LMOD2,4.91443932977982e-08,0.333333333333333
LONRF2,4.91443932977982e-08,0.333333333333333
LPAR3,4.91443932977982e-08,0.333333333333333
LPAR4,4.91443932977982e-08,0.333333333333333
LPCAT3,4.91443932977982e-08,0.333333333333333
LPPR2,4.91443932977982e-08,0.333333333333333
LRFN2,4.91443932977982e-08,0.333333333333333
LRIG1,4.91443932977982e-08,0.333333333333333
LRP12,4.91443932977982e-08,0.333333333333333
LRP5,4.91443932977982e-08,0.333333333333333
LRPPRC,4.91443932977982e-08,0.333333333333333
LRRC1,4.91443932977982e-08,0.333333333333333
LRRC16B,4.91443932977982e-08,0.333333333333333
LRRC2,4.91443932977982e-08,0.333333333333333
LRRC25,4.91443932977982e-08,0.333333333333333
LRRC3B,4.91443932977982e-08,0.333333333333333
LRRC48,4.91443932977982e-08,0.333333333333333
LRRC55,4.91443932977982e-08,0.333333333333333
LRRC6,4.91443932977982e-08,0.333333333333333
LRRC7,4.91443932977982e-08,0.333333333333333
LRRFIP1P1,4.91443932977982e-08,0.333333333333333
LRRFIP2,4.91443932977982e-08,0.333333333333333
LRRIQ1,4.91443932977982e-08,0.333333333333333
LRRIQ3,4.91443932977982e-08,0.333333333333333
LRRK1,4.91443932977982e-08,0.333333333333333
LRRTM3,4.91443932977982e-08,0.333333333333333
LRTOMT,4.91443932977982e-08,0.333333333333333
LSM11,4.91443932977982e-08,0.333333333333333
LSM14B,4.91443932977982e-08,0.333333333333333
LSM5,4.91443932977982e-08,0.333333333333333
LTBP1,4.91443932977982e-08,0.333333333333333
LTF,4.91443932977982e-08,0.333333333333333
LUZP2,4.91443932977982e-08,0.333333333333333
LVRN,4.91443932977982e-08,0.333333333333333
LY75-CD302,4.91443932977982e-08,0.333333333333333
LYG2,4.91443932977982e-08,0.333333333333333
LYN,4.91443932977982e-08,0.333333333333333
LYSMD3,4.91443932977982e-08,0.333333333333333
LYZL6,4.91443932977982e-08,0.333333333333333
LZTR1,4.91443932977982e-08,0.333333333333333
LZTS2,4.91443932977982e-08,0.333333333333333
MAB21L3,4.91443932977982e-08,0.333333333333333
MACF1,4.91443932977982e-08,0.333333333333333
MACROD2,4.91443932977982e-08,0.333333333333333
MADD,4.91443932977982e-08,0.333333333333333
MAF,4.91443932977982e-08,0.333333333333333
MAG,4.91443932977982e-08,0.333333333333333
MAGEA1,4.91443932977982e-08,0.333333333333333
MAGEA11,4.91443932977982e-08,0.333333333333333
MAGEA3,4.91443932977982e-08,0.333333333333333
MAGEA4,4.91443932977982e-08,0.333333333333333
MAGEA8,4.91443932977982e-08,0.333333333333333
MAGEB3,4.91443932977982e-08,0.333333333333333
MAGEC1,4.91443932977982e-08,0.333333333333333
MAGEC3,4.91443932977982e-08,0.333333333333333
MAGEF1,4.91443932977982e-08,0.333333333333333
MAGEH1,4.91443932977982e-08,0.333333333333333
MAGI2,4.91443932977982e-08,0.333333333333333
MAK,4.91443932977982e-08,0.333333333333333
MALSU1,4.91443932977982e-08,0.333333333333333
MAMLD1,4.91443932977982e-08,0.333333333333333
MAN1A2,4.91443932977982e-08,0.333333333333333
MAN1C1,4.91443932977982e-08,0.333333333333333
MAN2B2,4.91443932977982e-08,0.333333333333333
MANSC1,4.91443932977982e-08,0.333333333333333
MAP1B,4.91443932977982e-08,0.333333333333333
MAP2K4,4.91443932977982e-08,0.333333333333333
MAP3K15,4.91443932977982e-08,0.333333333333333
MAP3K6,4.91443932977982e-08,0.333333333333333
MAP3K8,4.91443932977982e-08,0.333333333333333
MAP3K9,4.91443932977982e-08,0.333333333333333
MAP4K3,4.91443932977982e-08,0.333333333333333
MAP7D2,4.91443932977982e-08,0.333333333333333
MAP9,4.91443932977982e-08,0.333333333333333
MAPK10,4.91443932977982e-08,0.333333333333333
MAPK9,4.91443932977982e-08,0.333333333333333
MAPRE1,4.91443932977982e-08,0.333333333333333
MAST2,4.91443932977982e-08,0.333333333333333
MAST4,4.91443932977982e-08,0.333333333333333
MAT1A,4.91443932977982e-08,0.333333333333333
MAT2B,4.91443932977982e-08,0.333333333333333
MATN1,4.91443932977982e-08,0.333333333333333
MATN3,4.91443932977982e-08,0.333333333333333
MB21D2,4.91443932977982e-08,0.333333333333333
MBD3L1,4.91443932977982e-08,0.333333333333333
MBD4,4.91443932977982e-08,0.333333333333333
MBD5,4.91443932977982e-08,0.333333333333333
MCF2L2,4.91443932977982e-08,0.333333333333333
MCHR2,4.91443932977982e-08,0.333333333333333
MCM5,4.91443932977982e-08,0.333333333333333
MCM6,4.91443932977982e-08,0.333333333333333
MCMBP,4.91443932977982e-08,0.333333333333333
ME2,4.91443932977982e-08,0.333333333333333
MED1,4.91443932977982e-08,0.333333333333333
MED13L,4.91443932977982e-08,0.333333333333333
MED14,4.91443932977982e-08,0.333333333333333
MEF2C,4.91443932977982e-08,0.333333333333333
MEGF11,4.91443932977982e-08,0.333333333333333
MEGF9,4.91443932977982e-08,0.333333333333333
MEI1,4.91443932977982e-08,0.333333333333333
MEIS2,4.91443932977982e-08,0.333333333333333
MEP1B,4.91443932977982e-08,0.333333333333333
MEPE,4.91443932977982e-08,0.333333333333333
METAP2,4.91443932977982e-08,0.333333333333333
METTL17,4.91443932977982e-08,0.333333333333333
METTL21A,4.91443932977982e-08,0.333333333333333
METTL21C,4.91443932977982e-08,0.333333333333333
MFF,4.91443932977982e-08,0.333333333333333
MGARP,4.91443932977982e-08,0.333333333333333
MGAT4A,4.91443932977982e-08,0.333333333333333
MGAT5,4.91443932977982e-08,0.333333333333333
MGRN1,4.91443932977982e-08,0.333333333333333
MGST3,4.91443932977982e-08,0.333333333333333
MICAL2,4.91443932977982e-08,0.333333333333333
MICU1,4.91443932977982e-08,0.333333333333333
MID2,4.91443932977982e-08,0.333333333333333
MIER1,4.91443932977982e-08,0.333333333333333
MIPOL1,4.91443932977982e-08,0.333333333333333
MIR518C,4.91443932977982e-08,0.333333333333333
MIR6080,4.91443932977982e-08,0.333333333333333
MIS12,4.91443932977982e-08,0.333333333333333
MKI67,4.91443932977982e-08,0.333333333333333
MKX,4.91443932977982e-08,0.333333333333333
MLH3,4.91443932977982e-08,0.333333333333333
MLK4,4.91443932977982e-08,0.333333333333333
MLLT3,4.91443932977982e-08,0.333333333333333
MMAB,4.91443932977982e-08,0.333333333333333
MMP1,4.91443932977982e-08,0.333333333333333
MMP11,4.91443932977982e-08,0.333333333333333
MMP12,4.91443932977982e-08,0.333333333333333
MMP26,4.91443932977982e-08,0.333333333333333
MMP28,4.91443932977982e-08,0.333333333333333
MMP9,4.91443932977982e-08,0.333333333333333
MNAT1,4.91443932977982e-08,0.333333333333333
MND1,4.91443932977982e-08,0.333333333333333
MOG,4.91443932977982e-08,0.333333333333333
MOGS,4.91443932977982e-08,0.333333333333333
MOK,4.91443932977982e-08,0.333333333333333
MON1A,4.91443932977982e-08,0.333333333333333
MON1B,4.91443932977982e-08,0.333333333333333
MON2,4.91443932977982e-08,0.333333333333333
MORF4L2,4.91443932977982e-08,0.333333333333333
MPG,4.91443932977982e-08,0.333333333333333
MPHOSPH10,4.91443932977982e-08,0.333333333333333
MPP1,4.91443932977982e-08,0.333333333333333
MPP4,4.91443932977982e-08,0.333333333333333
MPP5,4.91443932977982e-08,0.333333333333333
MRC2,4.91443932977982e-08,0.333333333333333
MRE11A,4.91443932977982e-08,0.333333333333333
MROH7,4.91443932977982e-08,0.333333333333333
MRPL19,4.91443932977982e-08,0.333333333333333
MRPL30,4.91443932977982e-08,0.333333333333333
MRPL39,4.91443932977982e-08,0.333333333333333
MRPS14,4.91443932977982e-08,0.333333333333333
MRPS33,4.91443932977982e-08,0.333333333333333
MRPS35,4.91443932977982e-08,0.333333333333333
MRVI1,4.91443932977982e-08,0.333333333333333
MS4A12,4.91443932977982e-08,0.333333333333333
MSI2,4.91443932977982e-08,0.333333333333333
MSN,4.91443932977982e-08,0.333333333333333
MSTN,4.91443932977982e-08,0.333333333333333
MTA2,4.91443932977982e-08,0.333333333333333
MTAP,4.91443932977982e-08,0.333333333333333
MTF1,4.91443932977982e-08,0.333333333333333
MTM1,4.91443932977982e-08,0.333333333333333
MTMR1,4.91443932977982e-08,0.333333333333333
MTMR2,4.91443932977982e-08,0.333333333333333
MTMR8,4.91443932977982e-08,0.333333333333333
MTNR1A,4.91443932977982e-08,0.333333333333333
MTRF1,4.91443932977982e-08,0.333333333333333
MTRR,4.91443932977982e-08,0.333333333333333
MTTP,4.91443932977982e-08,0.333333333333333
MTUS1,4.91443932977982e-08,0.333333333333333
MUC13,4.91443932977982e-08,0.333333333333333
MUC2,4.91443932977982e-08,0.333333333333333
MUC4,4.91443932977982e-08,0.333333333333333
MUC6,4.91443932977982e-08,0.333333333333333
MVB12B,4.91443932977982e-08,0.333333333333333
MYBL1,4.91443932977982e-08,0.333333333333333
MYBPC1,4.91443932977982e-08,0.333333333333333
MYCBPAP,4.91443932977982e-08,0.333333333333333
MYEOV2,4.91443932977982e-08,0.333333333333333
MYH11,4.91443932977982e-08,0.333333333333333
MYH13,4.91443932977982e-08,0.333333333333333
MYH6,4.91443932977982e-08,0.333333333333333
MYH9,4.91443932977982e-08,0.333333333333333
MYL2,4.91443932977982e-08,0.333333333333333
MYL6,4.91443932977982e-08,0.333333333333333
MYLK3,4.91443932977982e-08,0.333333333333333
MYO10,4.91443932977982e-08,0.333333333333333
MYO16,4.91443932977982e-08,0.333333333333333
MYO18B,4.91443932977982e-08,0.333333333333333
MYO1A,4.91443932977982e-08,0.333333333333333
MYO1E,4.91443932977982e-08,0.333333333333333
MYO1F,4.91443932977982e-08,0.333333333333333
MYO3B,4.91443932977982e-08,0.333333333333333
MYO5B,4.91443932977982e-08,0.333333333333333
MYO5C,4.91443932977982e-08,0.333333333333333
MYO7A,4.91443932977982e-08,0.333333333333333
MYO9A,4.91443932977982e-08,0.333333333333333
MYOG,4.91443932977982e-08,0.333333333333333
MYOM1,4.91443932977982e-08,0.333333333333333
MYSM1,4.91443932977982e-08,0.333333333333333
MZT1,4.91443932977982e-08,0.333333333333333
N4BP1,4.91443932977982e-08,0.333333333333333
N4BP2,4.91443932977982e-08,0.333333333333333
N4BP2L2,4.91443932977982e-08,0.333333333333333
N6AMT1,4.91443932977982e-08,0.333333333333333
NAA15,4.91443932977982e-08,0.333333333333333
NAA16,4.91443932977982e-08,0.333333333333333
NAA30,4.91443932977982e-08,0.333333333333333
NACAP1,4.91443932977982e-08,0.333333333333333
NACC1,4.91443932977982e-08,0.333333333333333
NADSYN1,4.91443932977982e-08,0.333333333333333
NAP1L3,4.91443932977982e-08,0.333333333333333
NASP,4.91443932977982e-08,0.333333333333333
NAT8,4.91443932977982e-08,0.333333333333333
NAV2,4.91443932977982e-08,0.333333333333333
NBAS,4.91443932977982e-08,0.333333333333333
NBEAL1,4.91443932977982e-08,0.333333333333333
NBPF11,4.91443932977982e-08,0.333333333333333
NBPF25P,4.91443932977982e-08,0.333333333333333
NBPF6,4.91443932977982e-08,0.333333333333333
NCAM1,4.91443932977982e-08,0.333333333333333
NCAM2,4.91443932977982e-08,0.333333333333333
NCAPG,4.91443932977982e-08,0.333333333333333
NCBP1,4.91443932977982e-08,0.333333333333333
NCEH1,4.91443932977982e-08,0.333333333333333
NCKAP1,4.91443932977982e-08,0.333333333333333
NCL,4.91443932977982e-08,0.333333333333333
NCOA7,4.91443932977982e-08,0.333333333333333
NDFIP1,4.91443932977982e-08,0.333333333333333
NDRG1,4.91443932977982e-08,0.333333333333333
NDST4,4.91443932977982e-08,0.333333333333333
NDUFA11,4.91443932977982e-08,0.333333333333333
NDUFAF1,4.91443932977982e-08,0.333333333333333
NDUFV2,4.91443932977982e-08,0.333333333333333
NEB,4.91443932977982e-08,0.333333333333333
NEDD9,4.91443932977982e-08,0.333333333333333
NEFM,4.91443932977982e-08,0.333333333333333
NEK11,4.91443932977982e-08,0.333333333333333
NEK2,4.91443932977982e-08,0.333333333333333
NELL2,4.91443932977982e-08,0.333333333333333
NEO1,4.91443932977982e-08,0.333333333333333
NETO1,4.91443932977982e-08,0.333333333333333
NEURL4,4.91443932977982e-08,0.333333333333333
NFATC1,4.91443932977982e-08,0.333333333333333
NFATC2,4.91443932977982e-08,0.333333333333333
NFATC4,4.91443932977982e-08,0.333333333333333
NFIC,4.91443932977982e-08,0.333333333333333
NFIL3,4.91443932977982e-08,0.333333333333333
NFKB1,4.91443932977982e-08,0.333333333333333
NFU1,4.91443932977982e-08,0.333333333333333
NHLRC3,4.91443932977982e-08,0.333333333333333
NHSL2,4.91443932977982e-08,0.333333333333333
NKD1,4.91443932977982e-08,0.333333333333333
NKRF,4.91443932977982e-08,0.333333333333333
NKX2-2,4.91443932977982e-08,0.333333333333333
NLGN4X,4.91443932977982e-08,0.333333333333333
NLRC4,4.91443932977982e-08,0.333333333333333
NLRC5,4.91443932977982e-08,0.333333333333333
NLRP11,4.91443932977982e-08,0.333333333333333
NLRP12,4.91443932977982e-08,0.333333333333333
NLRP14,4.91443932977982e-08,0.333333333333333
NLRP7,4.91443932977982e-08,0.333333333333333
NLRP9,4.91443932977982e-08,0.333333333333333
NMD3,4.91443932977982e-08,0.333333333333333
NME5,4.91443932977982e-08,0.333333333333333
NMT2,4.91443932977982e-08,0.333333333333333
NOA1,4.91443932977982e-08,0.333333333333333
NOL10,4.91443932977982e-08,0.333333333333333
NOL11,4.91443932977982e-08,0.333333333333333
NONO,4.91443932977982e-08,0.333333333333333
NOP56,4.91443932977982e-08,0.333333333333333
NOP58,4.91443932977982e-08,0.333333333333333
NOS3,4.91443932977982e-08,0.333333333333333
NOX1,4.91443932977982e-08,0.333333333333333
NOX3,4.91443932977982e-08,0.333333333333333
NPAS2,4.91443932977982e-08,0.333333333333333
NPC1,4.91443932977982e-08,0.333333333333333
NPHP1,4.91443932977982e-08,0.333333333333333
NPHP3,4.91443932977982e-08,0.333333333333333
NPL,4.91443932977982e-08,0.333333333333333
NPR3,4.91443932977982e-08,0.333333333333333
NPSR1,4.91443932977982e-08,0.333333333333333
NPY4R,4.91443932977982e-08,0.333333333333333
NPY5R,4.91443932977982e-08,0.333333333333333
NR1H4,4.91443932977982e-08,0.333333333333333
NR2C1,4.91443932977982e-08,0.333333333333333
NR6A1,4.91443932977982e-08,0.333333333333333
NRAS,4.91443932977982e-08,0.333333333333333
NRCAM,4.91443932977982e-08,0.333333333333333
NRIP1,4.91443932977982e-08,0.333333333333333
NRXN3,4.91443932977982e-08,0.333333333333333
NSUN2,4.91443932977982e-08,0.333333333333333
NT5C1A,4.91443932977982e-08,0.333333333333333
NT5C1B,4.91443932977982e-08,0.333333333333333
NT5C1B-RDH14,4.91443932977982e-08,0.333333333333333
NTF4,4.91443932977982e-08,0.333333333333333
NTS,4.91443932977982e-08,0.333333333333333
NUBPL,4.91443932977982e-08,0.333333333333333
NUDT4,4.91443932977982e-08,0.333333333333333
NUDT7,4.91443932977982e-08,0.333333333333333
NUFIP2,4.91443932977982e-08,0.333333333333333
NUGGC,4.91443932977982e-08,0.333333333333333
NUMA1,4.91443932977982e-08,0.333333333333333
NUP107,4.91443932977982e-08,0.333333333333333
NUP155,4.91443932977982e-08,0.333333333333333
NUP54,4.91443932977982e-08,0.333333333333333
NUP62,4.91443932977982e-08,0.333333333333333
NUP62CL,4.91443932977982e-08,0.333333333333333
NUTF2,4.91443932977982e-08,0.333333333333333
NVL,4.91443932977982e-08,0.333333333333333
NXNL1,4.91443932977982e-08,0.333333333333333
OAS2,4.91443932977982e-08,0.333333333333333
OBFC1,4.91443932977982e-08,0.333333333333333
OBP2A,4.91443932977982e-08,0.333333333333333
OCLM,4.91443932977982e-08,0.333333333333333
OCLN,4.91443932977982e-08,0.333333333333333
OCRL,4.91443932977982e-08,0.333333333333333
ODC1,4.91443932977982e-08,0.333333333333333
ODF1,4.91443932977982e-08,0.333333333333333
ODF2L,4.91443932977982e-08,0.333333333333333
OGT,4.91443932977982e-08,0.333333333333333
OLA1,4.91443932977982e-08,0.333333333333333
OLFML1,4.91443932977982e-08,0.333333333333333
OPA1,4.91443932977982e-08,0.333333333333333
OPHN1,4.91443932977982e-08,0.333333333333333
OPN1SW,4.91443932977982e-08,0.333333333333333
OPN5,4.91443932977982e-08,0.333333333333333
OPRL1,4.91443932977982e-08,0.333333333333333
OR10AG1,4.91443932977982e-08,0.333333333333333
OR10J5,4.91443932977982e-08,0.333333333333333
OR10T2,4.91443932977982e-08,0.333333333333333
OR10X1,4.91443932977982e-08,0.333333333333333
OR11H6,4.91443932977982e-08,0.333333333333333
OR13C4,4.91443932977982e-08,0.333333333333333
OR13H1,4.91443932977982e-08,0.333333333333333
OR13J1,4.91443932977982e-08,0.333333333333333
OR14I1,4.91443932977982e-08,0.333333333333333
OR14J1,4.91443932977982e-08,0.333333333333333
