"","Gene","p value"
"3492","SLC6A11","1"
"3493","SLC6A1","1"
"3494","HRH1","0.999999999999999"
"3495","ATG7","0.999999999999999"
"3496","VGLL4","0.858326574223094"
"3497","TAMM41","1"
"3498","FANCD2P2","NaN"
"3499","AC090958.5","NaN"
"3500","SYN2","0.999999999999999"
"3501","TIMP4","NaN"
"3502","GSTM5P1","1"
"3503","PPARG","0.999999999999999"
"3504","TSEN2","0.965425816035986"
"3505","MKRN2","1"
"3506","RAF1","0.999999999999999"
"3507","TMEM40","1"
"3508","KRT18P17","NaN"
"3509","CAND2","0.999999999999999"
"3510","RPL32","0.999999999999999"
"3511","IQSEC1","1"
"3512","NUP210","0.999999999999998"
"3513","HDAC11","0.729446774486572"
"3514","FBLN2","0.999999999999999"
"3515","WNT7A","0.999999999999999"
"3516","FGD5P1","NaN"
"3517","TPRXL","NaN"
"3518","CHCHD4","NaN"
"3519","TMEM43","1"
"3520","XPC","0.943593186630093"
"3521","LSM3","1"
"3522","SLC6A6","0.999999999999999"
"3523","GRIP2","0.943593186630093"
"3524","CCDC174","1"
"3525","C3orf20","0.965425816035986"
"3526","FGD5","0.999999999999999"
"3527","NR2C2","0.999999999999999"
"3528","MRPS25","1"
"3529","AC090954.1","NaN"
"3530","COL6A4P1","1"
"3531","CAPN7","1"
"3532","SH3BP5","0.999999999999999"
"3533","METTL6","NaN"
"3534","EAF1","1"
"3535","COLQ","0.999999999999999"
"3536","HACL1","0.999999999999999"
"3537","BTD","0.999999999999999"
"3538","ANKRD28","0.999999999999999"
"3539","MIR563","NaN"
"3540","GALNT15","1"
"3541","DPH3","1"
"3542","OXNAD1","1"
"3543","RFTN1","1"
"3544","DAZL","NaN"
"3545","PLCL2","0.864970730776298"
"3546","TBC1D5","0.729446774486572"
"3547","SATB1","0.864970730776298"
"3548","RAD23BP1","NaN"
"3549","KCNH8","0.631771442979384"
"3550","EFHB","0.864970730776298"
"3551","RAB5A","NaN"
"3552","PP2D1","1"
"3553","KAT2B","0.999999999999999"
"3554","SGOL1","0.999999999999999"
"3555","VENTXP7","NaN"
"3556","ZNF385D","1"
"3557","HMGB1P5","NaN"
"3558","UBE2E2","1"
"3559","UBE2E1","1"
"3560","NKIRAS1","1"
"3561","RPL15","NaN"
"3562","NR1D2","1"
"3563","LINC00691","1"
"3564","THRB","1"
"3565","RARB","0.323182028012901"
"3566","TOP2B","0.858326574223094"
"3567","NGLY1","1"
"3568","OXSM","1"
"3569","LINC00692","NaN"
"3570","LRRC3B","1"
"3571","NEK10","0.68072079205693"
"3572","SLC4A7","0.999999999999999"
"3573","RP11-222K16.1","NaN"
"3574","EOMES","0.729446774486572"
"3575","CMC1","0.117100037169376"
"3576","AZI2","1"
"3577","ZCWPW2","0.999999999999999"
"3578","LINC00693","NaN"
"3579","RBMS3","0.999999999999999"
"3580","TGFBR2","0.999999999999999"
"3581","GADL1","1"
"3582","STT3B","0.858326574223094"
"3583","OSBPL10","0.965425816035986"
"3584","ZNF860","0.569997928420165"
"3585","GPD1L","1"
"3586","CMTM8","NaN"
"3587","CMTM7","NaN"
"3588","CMTM6","NaN"
"3589","DYNC1LI1","0.999999999999999"
"3590","CNOT10","0.858326574223094"
"3591","TRIM71","1"
"3592","CCR4","1"
"3593","GLB1","0.858326574223094"
"3594","TMPPE","1"
"3595","CRTAP","0.569997928420165"
"3596","SUSD5","0.999999999999999"
"3597","FBXL2","1"
"3598","UBP1","1"
"3599","CLASP2","0.796110323709933"
"3600","PDCD6IP","1"
"3601","ARPP21","0.999999999999998"
"3602","STAC","0.999999999999999"
"3603","DCLK3","1"
"3604","TRANK1","0.68072079205693"
"3605","EPM2AIP1","1"
"3606","MLH1","0.999999999999999"
"3607","LRRFIP2","0.999999999999999"
"3608","GOLGA4","0.735152093284578"
"3609","C3orf35","1"
"3610","ITGA9","0.965425816035986"
"3611","CTDSPL","0.999999999999999"
"3612","VILL","0.999999999999999"
"3613","PLCD1","0.858326574223094"
"3614","DLEC1","0.999999999999999"
"3615","ACAA1","NaN"
"3616","MYD88","1"
"3617","OXSR1","1"
"3618","SLC22A13","NaN"
"3619","SLC22A14","0.999999999999999"
"3620","XYLB","1"
"3621","ACVR2B","1"
"3622","EXOG","0.858326574223094"
"3623","SCN5A","0.999999999999998"
"3624","SCN10A","0.939657512927692"
"3625","SCN11A","0.999999999999998"
"3626","WDR48","1"
"3627","GORASP1","1"
"3628","TTC21A","0.68072079205693"
"3629","CSRNP1","1"
"3630","XIRP1","0.796110323709933"
"3631","CX3CR1","0.999999999999999"
"3632","CCR8","1"
"3633","SLC25A38","1"
"3634","RPSA","NaN"
"3635","MOBP","1"
"3636","MYRIP","0.999999999999999"
"3637","EIF1B","1"
"3638","ENTPD3","1"
"3639","RPL14","1"
"3640","ZNF619","0.999999999999999"
"3641","ZNF620","1"
"3642","ZNF621","1"
"3643","CTNNB1","1"
"3644","ULK4","0.999999999999999"
"3645","TRAK1","0.943593186630093"
"3646","CCK","0.569997928420165"
"3647","LYZL4","1"
"3648","VIPR1","1"
"3649","SEC22C","1"
"3650","SS18L2","NaN"
"3651","NKTR","0.999999999999999"
"3652","ZBTB47","1"
"3653","KLHL40","0.999999999999999"
"3654","CCDC13","0.858326574223094"
"3655","HHATL","1"
"3656","HIGD1A","0.367035015390571"
"3657","ACKR2","1"
"3658","KRBOX1","NaN"
"3659","CYP8B1","1"
"3660","ZNF662","0.999999999999999"
"3661","FAM198A","1"
"3662","POMGNT2","1"
"3663","SNRK","0.999999999999999"
"3664","ANO10","0.999999999999999"
"3665","ABHD5","NaN"
"3666","MIR138-1","NaN"
"3667","RP4-555D20.2","NaN"
"3668","TOPAZ1","0.999999999999998"
"3669","TCAIM","1"
"3670","ZNF445","0.943593186630093"
"3671","ZNF852","1"
"3672","ZKSCAN7","0.735152093284578"
"3673","RP11-944L7.5","NaN"
"3674","ZNF660","1"
"3675","ZNF197","0.999999999999999"
"3676","ZNF35","0.569997928420165"
"3677","ZNF502","0.999999999999999"
"3678","ZNF501","1"
"3679","KIAA1143","1"
"3680","KIF15","0.796110323709933"
"3681","TMEM42","1"
"3682","TGM4","0.999999999999999"
"3683","ZDHHC3","0.569997928420165"
"3684","EXOSC7","1"
"3685","CLEC3B","NaN"
"3686","CDCP1","0.000148830729540441"
"3687","TMEM158","NaN"
"3688","LARS2","1"
"3689","LIMD1","NaN"
"3690","SACM1L","0.367035015390571"
"3691","SLC6A20","1"
"3692","LZTFL1","1"
"3693","CCR9","NaN"
"3694","FYCO1","0.864970730776298"
"3695","CXCR6","1"
"3696","XCR1","0.569997928420165"
"3697","CCR3","1"
"3698","CCR1","0.999999999999999"
"3699","CCR2","0.965425816035986"
"3700","CCR5","NaN"
"3701","CCRL2","0.999999999999999"
"3702","LTF","1"
"3703","RTP3","NaN"
"3704","LRRC2","1"
"3705","TDGF1","1"
"3706","ALS2CL","1"
"3707","TMIE","NaN"
"3708","PRSS50","1"
"3709","PRSS46","NaN"
"3710","PRSS45","1"
"3711","PRSS42","1"
"3712","MYL3","NaN"
"3713","PTH1R","0.367035015390571"
"3714","CCDC12","1"
"3715","NBEAL2","0.965425816035986"
"3716","SETD2","0.999999999999999"
"3717","KIF9","0.00656932163850666"
"3718","KLHL18","1"
"3719","PTPN23","0.796110323709933"
"3720","SCAP","1"
"3721","ELP6","1"
"3722","CSPG5","0.367035015390571"
"3723","SMARCC1","0.999999999999999"
"3724","DHX30","0.965425816035986"
"3725","MAP4","0.965425816035986"
"3726","RP11-1029M24.1","NaN"
"3727","CDC25A","1"
"3728","CAMP","1"
"3729","ZNF589","1"
"3730","NME6","1"
"3731","SPINK8","1"
"3732","FBXW12","1"
"3733","PLXNB1","0.796110323709933"
"3734","CCDC51","NaN"
"3735","TMA7","NaN"
"3736","ATRIP","1"
"3737","TREX1","NaN"
"3738","SHISA5","1"
"3739","PFKFB4","1"
"3740","UCN2","1"
"3741","COL7A1","0.999999999999998"
"3742","UQCRC1","0.999999999999999"
"3743","TMEM89","1"
"3744","SLC26A6","1"
"3745","CELSR3","0.180079616325422"
"3746","NCKIPSD","0.999999999999999"
"3747","IP6K2","1"
"3748","PRKAR2A","1"
"3749","SLC25A20","0.729446774486572"
"3750","ARIH2OS","1"
"3751","ARIH2","1"
"3752","P4HTM","1"
"3753","WDR6","0.999999999999998"
"3754","DALRD3","0.864970730776298"
"3755","NDUFAF3","NaN"
"3756","IMPDH2","1"
"3757","QRICH1","1"
"3758","QARS","0.729446774486572"
"3759","USP19","0.999999999999999"
"3760","LAMB2","0.796110323709933"
"3761","RP11-694I15.7","NaN"
"3762","CCDC71","1"
"3763","KLHDC8B","0.367035015390571"
"3764","C3orf84","NaN"
"3765","CCDC36","1"
"3766","C3orf62","1"
"3767","USP4","0.999999999999999"
"3768","GPX1","NaN"
"3769","RHOA","0.999999999999999"
"3770","TCTA","NaN"
"3771","AMT","1"
"3772","NICN1","NaN"
"3773","DAG1","1"
"3774","BSN","0.618916717347451"
"3775","APEH","1"
"3776","MST1","NaN"
"3777","RNF123","0.999999999999999"
"3778","AMIGO3","1"
"3779","GMPPB","1"
"3780","IP6K1","0.569997928420165"
"3781","CDHR4","0.999999999999999"
"3782","FAM212A","1"
"3783","UBA7","1"
"3784","TRAIP","1"
"3785","CAMKV","0.999999999999999"
"3786","MST1R","0.999999999999999"
"3787","MON1A","1"
"3788","RBM6","0.999999999999999"
"3789","RBM5","1"
"3790","SEMA3F","0.117100037169376"
"3791","GNAT1","NaN"
"3792","SLC38A3","0.999999999999999"
"3793","GNAI2","0.999999999999999"
"3794","SEMA3B","NaN"
"3795","LSMEM2","1"
"3796","IFRD2","1"
"3797","HYAL3","1"
"3798","NAT6","NaN"
"3799","HYAL1","1"
"3800","HYAL2","1"
"3801","TUSC2","1"
"3802","RASSF1","1"
"3803","ZMYND10","1"
"3804","NPRL2","1"
"3805","CYB561D2","1"
"3806","XXcos-LUCA11.5","NaN"
"3807","TMEM115","1"
"3808","CACNA2D2","0.864970730776298"
"3809","C3orf18","1"
"3810","HEMK1","0.569997928420165"
"3811","CISH","NaN"
"3812","MAPKAPK3","1"
"3813","DOCK3","0.68072079205693"
"3814","MANF","NaN"
"3815","RBM15B","1"
"3816","VPRBP","0.999999999999999"
"3817","RAD54L2","0.999999999999999"
"3818","TEX264","1"
"3819","GRM2","0.999999999999999"
"3820","IQCF6","1"
"3821","IQCF3","1"
"3822","IQCF2","1"
"3823","IQCF5","1"
"3824","IQCF1","1"
"3825","RRP9","1"
"3826","PARP3","0.999999999999999"
"3827","GPR62","NaN"
"3828","PCBP4","1"
"3829","ABHD14B","1"
"3830","ABHD14A","NaN"
"3831","ACY1","NaN"
"3832","ABHD14A-ACY1","1"
"3833","RPL29","NaN"
"3834","DUSP7","1"
"3835","POC1A","1"
"3836","ALAS1","1"
"3837","TLR9","1"
"3838","TWF2","1"
"3839","PPM1M","1"
"3840","WDR82","0.999999999999999"
"3841","GLYCTK","1"
"3842","DNAH1","0.755564843700651"
"3843","BAP1","0.999999999999999"
"3844","PHF7","1"
"3845","SEMA3G","1"
"3846","TNNC1","NaN"
"3847","NISCH","1"
"3848","STAB1","0.323182028012901"
"3849","NT5DC2","1"
"3850","SMIM4","NaN"
"3851","PBRM1","0.999999999999999"
"3852","GNL3","0.569997928420165"
"3853","GLT8D1","1"
"3854","SPCS1","NaN"
"3855","NEK4","1"
"3856","ITIH1","0.117197911756402"
"3857","ITIH3","0.965425816035986"
"3858","ITIH4","0.999999999999999"
"3859","MUSTN1","NaN"
"3860","TMEM110-MUSTN1","1"
"3861","TMEM110","NaN"
"3862","SFMBT1","0.796110323709933"
"3863","RFT1","NaN"
"3864","PRKCD","0.999999999999999"
"3865","TKT","1"
"3866","DCP1A","0.999999999999999"
"3867","CACNA1D","0.999999999999998"
"3868","CHDH","NaN"
"3869","IL17RB","0.569997928420165"
"3870","ACTR8","0.999999999999999"
"3871","SELK","1"
"3872","CACNA2D3","0.473119524349546"
"3873","LRTM1","0.999999999999999"
"3874","WNT5A","NaN"
"3875","ERC2","0.965425816035986"
"3876","CCDC66","0.999999999999999"
"3877","FAM208A","0.796110323709933"
"3878","ARHGEF3","1"
"3879","SPATA12","NaN"
"3880","IL17RD","0.180079616325422"
"3881","HESX1","1"
"3882","APPL1","0.999999999999999"
"3883","ASB14","0.999999999999999"
"3884","DNAH12","0.390963186623523"
"3885","PDE12","1"
"3886","ARF4","1"
"3887","DENND6A","0.943593186630093"
"3888","SLMAP","0.398167387929016"
"3889","FLNB","0.999999999999999"
"3890","DNASE1L3","0.858326574223094"
"3891","ABHD6","1"
"3892","RPP14","NaN"
"3893","PXK","0.999999999999999"
"3894","PDHB","1"
"3895","KCTD6","1"
"3896","ACOX2","1"
"3897","FAM107A","0.999999999999999"
"3898","FAM3D","NaN"
"3899","C3orf67","0.999999999999999"
"3900","FHIT","1"
"3901","PTPRG","0.999999999999998"
"3902","C3orf14","1"
"3903","FEZF2","1"
"3904","CADPS","0.476806883828271"
"3905","SYNPR","0.999999999999999"
"3906","SNTN","NaN"
"3907","C3orf49","NaN"
"3908","THOC7","1"
"3909","ATXN7","1"
"3910","PSMD6","0.729446774486572"
"3911","PRICKLE2","0.943593186630093"
"3912","ADAMTS9","0.68072079205693"
"3913","MAGI1","0.819789309395808"
"3914","SLC25A26","1"
"3915","LRIG1","0.00656932163850666"
"3916","KBTBD8","1"
"3917","SUCLG2","1"
"3918","FAM19A1","0.999999999999999"
"3919","FAM19A4","NaN"
"3920","EOGT","0.569997928420165"
"3921","TMF1","0.965425816035986"
"3922","UBA3","NaN"
"3923","ARL6IP5","1"
"3924","LMOD3","0.999999999999999"
"3925","FRMD4B","0.864970730776298"
"3926","MITF","1"
"3927","FOXP1","0.999999999999999"
"3928","EIF4E3","1"
"3929","GPR27","NaN"
"3930","PROK2","1"
"3931","RYBP","1"
"3932","SHQ1","0.999999999999999"
"3933","GXYLT2","1"
"3934","PPP4R2","0.999999999999999"
"3935","EBLN2","1"
"3936","PDZRN3","0.864970730776298"
"3937","CNTN3","0.864970730776298"
"3938","OR7E22P","NaN"
"3939","FAM86DP","1"
"3940","RP11-803B1.8","NaN"
"3941","CTD-2026G6.3","NaN"
"3942","MIR1324","NaN"
"3943","FRG2C","0.999999999999999"
"3944","ZNF717","0.735152093284578"
"3945","ROBO2","0.68072079205693"
"3946","ROBO1","0.009963058556723"
"3947","GBE1","0.965425816035986"
"3948","CADM2","0.999999999999999"
"3949","VGLL3","0.367035015390571"
"3950","CHMP2B","NaN"
"3951","POU1F1","0.729446774486572"
"3952","HTR1F","1"
"3953","CGGBP1","NaN"
"3954","ZNF654","1"
"3955","C3orf38","1"
"3956","EPHA3","0.796110323709933"
"3957","PROSP","NaN"
"3958","PROS1","0.249744279800407"
"3959","ARL13B","1"
"3960","STX19","1"
"3961","DHFRL1","1"
"3962","NSUN3","0.999999999999999"
"3963","RPS18P6","NaN"
"3964","MTHFD2P1","0.943593186630093"
"3965","EPHA6","0.943593186630093"
"3966","ARL6","1"
"3967","CRYBG3","0.587491282698223"
"3968","MINA","1"
"3969","GABRR3","1"
"3970","OR5AC2","1"
"3971","OR5H1","0.729446774486572"
"3972","OR5H14","1"
"3973","OR5H15","1"
"3974","RP11-325B23.2","NaN"
"3975","OR5H6","1"
"3976","OR5H2","0.729446774486572"
"3977","OR5K4","NaN"
"3978","OR5K3","1"
"3979","OR5K1","1"
"3980","OR5K2","1"
"3981","CLDND1","0.999999999999999"
"3982","CPOX","1"
"3983","GPR15","1"
"3984","WWP1P1","NaN"
"3985","ST3GAL6","1"
"3986","DCBLD2","1"
"3987","COL8A1","0.864970730776298"
"3988","CMSS1","1"
"3989","FILIP1L","0.999999999999999"
"3990","TMEM30C","NaN"
"3991","TBC1D23","0.999999999999999"
"3992","NIT2","1"
"3993","TOMM70A","1"
"3994","LNP1","NaN"
"3995","TMEM45A","1"
"3996","TFG","1"
"3997","ABI3BP","0.999999999999998"
"3998","IMPG2","0.999999999999999"
"3999","SENP7","0.999999999999999"
"4000","FAM172BP","NaN"
"4001","TRMT10C","0.999999999999999"
"4002","PCNP","NaN"
"4003","ZBTB11","0.858326574223094"
"4004","RPL24","1"
"4005","PDCL3P4","1"
"4006","CEP97","0.999999999999999"
"4007","NXPE3","1"
"4008","NFKBIZ","0.999999999999998"
"4009","RP11-221J22.1","NaN"
"4010","ZPLD1","0.999999999999999"
"4011","ALCAM","0.999999999999999"
"4012","CBLB","0.999999999999998"
"4013","CCDC54","1"
"4014","BBX","0.864970730776298"
"4015","LINC00636","NaN"
"4016","CD47","0.999999999999999"
"4017","IFT57","NaN"
"4018","HHLA2","1"
"4019","MYH15","0.999999999999998"
"4020","KIAA1524","0.999999999999999"
"4021","DZIP3","0.943593186630093"
"4022","RETNLB","0.367035015390571"
"4023","TRAT1","0.999999999999999"
"4024","GUCA1C","0.999999999999999"
"4025","MORC1","0.796110323709933"
"4026","LINC00488","NaN"
"4027","DPPA2","1"
"4028","DPPA4","1"
"4029","RP11-553A10.1","0.367035015390571"
"4030","PVRL3","0.858326574223094"
"4031","CD96","0.999999999999999"
"4032","ZBED2","1"
"4033","PLCXD2","0.943593186630093"
"4034","PHLDB2","0.735152093284578"
"4035","ABHD10","NaN"
"4036","TAGLN3","1"
"4037","TMPRSS7","0.999999999999999"
"4038","C3orf52","0.999999999999999"
"4039","GCSAM","0.999999999999999"
"4040","SLC9C1","0.943593186630093"
"4041","CD200","0.729446774486572"
"4042","BTLA","1"
"4043","ATG3","0.999999999999999"
"4044","SLC35A5","1"
"4045","CCDC80","0.999999999999999"
"4046","CD200R1L","0.00656932163850666"
"4047","CD200R1","0.796110323709933"
"4048","GTPBP8","1"
"4049","C3orf17","0.999999999999999"
"4050","BOC","0.999999999999999"
"4051","SPICE1","0.864970730776298"
"4052","SIDT1","1"
"4053","KIAA2018","0.688553292228517"
"4054","NAA50","1"
"4055","ATP6V1A","0.965425816035986"
"4056","GRAMD1C","0.999999999999999"
"4057","ZDHHC23","1"
"4058","KIAA1407","0.999999999999999"
"4059","QTRTD1","1"
"4060","DRD3","1"
"4061","ZNF80","1"
"4062","TIGIT","0.999999999999999"
"4063","RP11-553L6.5","NaN"
"4064","ZBTB20","0.999999999999999"
"4065","GAP43","0.999999999999999"
"4066","LSAMP","NaN"
"4067","IGSF11","0.729446774486572"
"4068","C3orf30","0.999999999999999"
"4069","UPK1B","NaN"
"4070","B4GALT4","1"
"4071","ARHGAP31","0.547235344201652"
"4072","TMEM39A","0.999999999999999"
"4073","POGLUT1","1"
"4074","TIMMDC1","0.367035015390571"
"4075","CD80","NaN"
"4076","ADPRH","0.999999999999999"
"4077","PLA1A","0.999999999999999"
"4078","POPDC2","0.999999999999999"
"4079","COX17","NaN"
"4080","MAATS1","0.249744279800407"
"4081","NR1I2","1"
"4082","GSK3B","0.367035015390571"
"4083","GPR156","0.999999999999999"
"4084","LRRC58","NaN"
"4085","FSTL1","1"
"4086","NDUFB4","1"
"4087","HGD","0.999999999999999"
"4088","RABL3","NaN"
"4089","GTF2E1","0.367035015390571"
"4090","STXBP5L","0.999999999999999"
"4091","POLQ","0.688553292228517"
"4092","ARGFX","1"
"4093","FBXO40","1"
"4094","HCLS1","0.999999999999999"
"4095","GOLGB1","0.00232211276385071"
"4096","IQCB1","1"
"4097","EAF2","1"
"4098","SLC15A2","0.999999999999999"
"4099","ILDR1","1"
"4100","CD86","0.569997928420165"
"4101","CASR","0.999999999999999"
"4102","CSTA","NaN"
"4103","CCDC58","NaN"
"4104","FAM162A","1"
"4105","WDR5B","1"
"4106","KPNA1","1"
"4107","PARP9","0.999999999999999"
"4108","DTX3L","1"
"4109","PARP15","0.323182028012901"
"4110","PARP14","0.999999999999998"
"4111","HSPBAP1","1"
"4112","DIRC2","1"
"4113","RP11-67L2.2","NaN"
"4114","SEMA5B","0.999999999999999"
"4115","PDIA5","0.999999999999999"
"4116","SEC22A","0.999999999999999"
"4117","ADCY5","0.858326574223094"
"4118","MYLK","0.445852821486541"
"4119","CCDC14","0.999999999999998"
"4120","ROPN1","0.965425816035986"
"4121","KALRN","0.999999999999998"
"4122","AC080008.1","1"
"4123","RP11-71H17.7","1"
"4124","UMPS","0.999999999999999"
"4125","ITGB5","1"
"4126","MUC13","1"
"4127","HEG1","0.796110323709933"
"4128","SLC12A8","1"
"4129","ZNF148","0.999999999999999"
"4130","SNX4","1"
"4131","OSBPL11","0.999999999999999"
"4132","MIR548I1","NaN"
"4133","FAM86JP","NaN"
"4134","ALG1L","0.117100037169376"
"4135","ROPN1B","0.858326574223094"
"4136","SLC41A3","0.999999999999999"
"4137","ALDH1L1","0.796110323709933"
"4138","KLF15","0.999999999999999"
"4139","CCDC37","1"
"4140","ZXDC","0.999999999999999"
"4141","UROC1","1"
"4142","CHST13","NaN"
"4143","C3orf22","0.117100037169376"
"4144","TXNRD3","1"
"4145","NUP210P1","NaN"
"4146","CHCHD6","1"
"4147","PLXNA1","0.796110323709933"
"4148","C3orf56","1"
"4149","TPRA1","1"
"4150","MCM2","1"
"4151","PODXL2","1"
"4152","ABTB1","NaN"
"4153","MGLL","0.117100037169376"
"4154","KBTBD12","1"
"4155","SEC61A1","0.999999999999999"
"4156","RUVBL1","1"
"4157","EEFSEC","1"
"4158","DNAJB8","1"
"4159","GATA2","1"
"4160","RPN1","1"
"4161","RAB7A","1"
"4162","RP11-723O4.9","1"
"4163","ACAD9","0.999999999999999"
"4164","KIAA1257","0.999999999999999"
"4165","RP11-723O4.6","NaN"
"4166","EFCC1","1"
"4167","GP9","NaN"
"4168","RAB43","1"
"4169","ISY1-RAB43","1"
"4170","ISY1","NaN"
"4171","CNBP","1"
"4172","COPG1","0.249744279800407"
"4173","HMCES","1"
"4174","H1FX","NaN"
"4175","H1FX-AS1","NaN"
"4176","RP11-529F4.1","NaN"
"4177","RPL32P3","NaN"
"4178","SNORA7B","NaN"
"4179","EFCAB12","0.858326574223094"
"4180","MBD4","0.999999999999999"
"4181","IFT122","0.864970730776298"
"4182","RHO","1"
"4183","H1FOO","NaN"
"4184","PLXND1","0.999999999999999"
"4185","TMCC1","0.999999999999999"
"4186","TRH","1"
"4187","ALG1L2","1"
"4188","FAM86HP","1"
"4189","RP11-77P16.4","NaN"
"4190","COL6A5","0.322882777206038"
"4191","COL6A6","0.535152085202973"
"4192","PIK3R4","0.864970730776298"
"4193","ATP2C1","0.943593186630093"
"4194","ASTE1","0.999999999999999"
"4195","NEK11","0.180079616325422"
"4196","NUDT16","1"
"4197","MRPL3","NaN"
"4198","CPNE4","0.999999999999999"
"4199","ACPP","0.999999999999999"
"4200","DNAJC13","0.999999999999998"
"4201","ACAD11","0.858326574223094"
"4202","NPHP3","1"
"4203","ACKR4","1"
"4204","UBA5","0.999999999999999"
"4205","TMEM108","0.999999999999999"
"4206","BFSP2","1"
"4207","CDV3","0.027176749778629"
"4208","TOPBP1","0.999999999999998"
"4209","TFP1","NaN"
"4210","RNA5SP140","NaN"
"4211","TF","0.68072079205693"
"4212","SRPRB","1"
"4213","RAB6B","NaN"
"4214","C3orf36","1"
"4215","SLCO2A1","0.999999999999999"
"4216","RYK","1"
"4217","AMOTL2","1"
"4218","ANAPC13","NaN"
"4219","CEP63","0.943593186630093"
"4220","EPHB1","0.631771442979384"
"4221","KY","0.999999999999999"
"4222","PPP2R3A","0.999999999999999"
"4223","MSL2","4.6595604320758e-05"
"4224","PCCB","0.569997928420165"
"4225","STAG1","0.735152093284578"
"4226","SLC35G2","1"
"4227","NCK1","NaN"
"4228","IL20RB","0.117100037169376"
"4229","SOX14","1"
"4230","CLDN18","0.999999999999999"
"4231","DZIP1L","0.569997928420165"
"4232","A4GNT","1"
"4233","DBR1","1"
"4234","ARMC8","0.965425816035986"
"4235","NME9","1"
"4236","MRAS","1"
"4237","ESYT3","0.858326574223094"
"4238","CEP70","0.68072079205693"
"4239","FAIM","1"
"4240","RP11-79L9.2","1"
"4241","PIK3CB","0.864970730776298"
"4242","FOXL2","NaN"
"4243","PRR23A","1"
"4244","MRPS22","1"
"4245","PRR23B","0.729446774486572"
"4246","PRR23C","1"
"4247","COPB2","0.999999999999999"
"4248","RBP2","NaN"
"4249","RBP1","0.729446774486572"
"4250","NMNAT3","NaN"
"4251","CLSTN2","0.943593186630093"
"4252","TRIM42","0.00592733533100345"
"4253","SLC25A36","1"
"4254","SPSB4","NaN"
"4255","ZBTB38","0.999999999999999"
"4256","RASA2","0.999999999999999"
"4257","RNF7","1"
"4258","GRK7","0.569997928420165"
"4259","ATP1B3","NaN"
"4260","TFDP2","0.999999999999999"
"4261","GK5","1"
"4262","XRN1","0.999999999999998"
"4263","ATR","0.999999999999998"
"4264","PLS1","0.943593186630093"
"4265","TRPC1","0.999999999999999"
"4266","PCOLCE2","0.999999999999999"
"4267","PAQR9","1"
"4268","U2SURP","0.999999999999999"
"4269","CHST2","1"
"4270","SLC9A9","0.999999999999999"
"4271","RP11-8J23.1","NaN"
"4272","C3orf58","0.569997928420165"
"4273","RPL21P39","NaN"
"4274","PLOD2","1"
"4275","PLSCR4","1"
"4276","PLSCR2","0.569997928420165"
"4277","PLSCR1","1"
"4278","PLSCR5","NaN"
"4279","ZIC4","0.858326574223094"
"4280","ZIC1","1"
"4281","RP11-71N10.1","NaN"
"4282","AGTR1","0.999999999999999"
"4283","CPB1","1"
"4284","CPA3","1"
"4285","GYG1","0.999999999999999"
"4286","HLTF","0.999999999999999"
"4287","HPS3","0.864970730776298"
"4288","CP","0.999999999999999"
"4289","TM4SF18","1"
"4290","TM4SF1","0.569997928420165"
"4291","TM4SF4","1"
"4292","WWTR1","1"
"4293","COMMD2","1"
"4294","ANKUB1","NaN"
"4295","RNF13","1"
"4296","PFN2","1"
"4297","RP11-651P23.5","1"
"4298","TSC22D2","1"
"4299","SERP1","1"
"4300","EIF2A","1"
"4301","SELT","0.569997928420165"
"4302","SIAH2","1"
"4303","CLRN1-AS1","NaN"
"4304","CLRN1","1"
"4305","MED12L","0.547235344201652"
"4306","GPR171","1"
"4307","P2RY14","1"
"4308","GPR87","1"
"4309","P2RY13","0.999999999999999"
"4310","P2RY12","0.569997928420165"
"4311","IGSF10","0.999999999999998"
"4312","AADACL2","1"
"4313","AADAC","0.999999999999999"
"4314","SUCNR1","NaN"
"4315","MBNL1","0.999999999999999"
"4316","TMEM14E","1"
"4317","P2RY1","0.999999999999999"
"4318","RAP2B","1"
"4319","C3orf79","NaN"
"4320","ARHGEF26","0.864970730776298"
"4321","DHX36","0.999999999999999"
"4322","GPR149","0.943593186630093"
"4323","MME","0.999999999999999"
"4324","RP11-451G4.2","NaN"
"4325","PLCH1","0.547235344201652"
"4326","Metazoa_SRP","1"
"4327","C3orf33","1"
"4328","SLC33A1","1"
"4329","GMPS","1"
"4330","SETP14","NaN"
"4331","VN2R1P","NaN"
"4332","KCNAB1","0.858326574223094"
"4333","SSR3","1"
"4334","TIPARP","1"
"4335","LINC00886","0.999999999999999"
"4336","LEKR1","0.999999999999999"
"4337","CCNL1","0.999999999999999"
"4338","VEPH1","0.999999999999999"
"4339","PTX3","1"
"4340","SHOX2","1"
"4341","RSRC1","NaN"
"4342","MLF1","1"
"4343","GFM1","0.999999999999999"
"4344","LXN","1"
"4345","RARRES1","0.367035015390571"
"4346","MFSD1","1"
"4347","RP11-379F4.4","1"
"4348","IQCJ-SCHIP1","0.569997928420165"
"4349","IQCJ","1"
"4350","SCHIP1","NaN"
"4351","IL12A-AS1","0.864970730776298"
"4352","IL12A","1"
"4353","IFT80","1"
"4354","SMC4","0.858326574223094"
"4355","TRIM59","0.999999999999999"
"4356","KPNA4","0.569997928420165"
"4357","ARL14","1"
"4358","PPM1L","0.569997928420165"
"4359","B3GALNT1","1"
"4360","NMD3","NaN"
