"","Gene","p value"
"852","COL24A1","NaN"
"853","ODF2L","1"
"854","CLCA2","NaN"
"855","CLCA1","0.517454023030534"
"856","CLCA4","NaN"
"857","RP4-651E10.4","NaN"
"858","SH3GLB1","NaN"
"859","SEP15","1"
"860","HS2ST1","0.999999999999999"
"861","RP5-1052I5.2","NaN"
"862","LMO4","0.517454023030534"
"863","PKN2","0.517454023030534"
"864","GTF2B","0.999999999999999"
"865","CCBL2","1"
"866","RBMXL1","NaN"
"867","GBP3","NaN"
"868","GBP1","NaN"
"869","GBP2","1"
"870","GBP7","NaN"
"871","GBP4","NaN"
"872","GBP5","NaN"
"873","GBP6","NaN"
"874","GBP1P1","1"
"875","LRRC8B","NaN"
"876","LRRC8C","0.999999999999999"
"877","LRRC8D","0.79698009745237"
"878","ZNF326","0.999999999999999"
"879","U3","NaN"
"880","BARHL2","NaN"
"881","ZNF644","0.999999999999999"
"882","HFM1","1"
"883","CDC7","NaN"
"884","HSP90B3P","1"
"885","TGFBR3","NaN"
"886","BRDT","NaN"
"887","EPHX4","NaN"
"888","BTBD8","1"
"889","KIAA1107","NaN"
"890","C1orf146","1"
"891","GLMN","0.999999999999999"
"892","RPAP2","NaN"
"893","GFI1","1"
"894","EVI5","0.999999999999999"
"895","RPL5","NaN"
"896","FAM69A","NaN"
"897","SNORA51","NaN"
"898","MTF2","NaN"
"899","TMED5","NaN"
"900","CCDC18","0.999999999999999"
"901","DR1","1"
"902","FNBP1L","0.942551418035588"
"903","BCAR3","0.618754807605962"
"904","DNTTIP2","1"
"905","GCLM","1"
"906","ABCA4","0.79698009745237"
"907","ARHGAP29","0.999999999999999"
"908","ABCD3","1"
"909","F3","NaN"
"910","SLC44A3","0.517454023030534"
"911","CNN3","NaN"
"912","ALG14","1"
"913","TMEM56","NaN"
"914","RWDD3","1"
"915","PTBP2","0.999999999999999"
"916","DPYD","0.942551418035588"
"917","MIR137HG","1"
"918","SNX7","0.999999999999999"
"919","LPPR5","1"
"920","LPPR4","1"
"921","PALMD","NaN"
"922","FRRS1","0.999999999999999"
"923","AGL","0.999999999999999"
"924","SLC35A3","NaN"
"925","HIAT1","NaN"
"926","SASS6","0.79698009745237"
"927","TRMT13","NaN"
"928","LRRC39","NaN"
"929","DBT","1"
"930","RTCA","NaN"
"931","CDC14A","0.942551418035588"
"932","GPR88","1"
"933","VCAM1","1"
"934","EXTL2","NaN"
"935","SLC30A7","1"
"936","DPH5","NaN"
"937","S1PR1","NaN"
"938","OLFM3","1"
"939","COL11A1","0.618754807605962"
